train_loss,train_adversarial_acc,epoch,lr,test_clean_acc,test_adversarial_acc
1.3525582989463416,0.5068054667214299,1,0.00839999999999999,0.55537109375,
0.8521344239449562,0.6998041880405163,2,0.009195000545041132,0.6310546875,
0.6877513723757566,0.7608335998357104,3,0.011567461984398342,0.7330078125,
0.6028069112154529,0.7934702685117112,4,0.015479961537568088,0.67919921875,
0.5498282767622672,0.8114370205213347,5,0.020870784139525728,0.74384765625,
0.5120878433784866,0.8246283567774936,6,0.027654895923073297,0.753125,
0.48383736252174964,0.8331122122457265,7,0.035725285527783424,0.7666015625,
0.45629908072064296,0.842071611253197,8,0.044954652077972806,0.7546875,
0.43572555768215443,0.8508112212581098,9,0.055197413203844053,0.79072265625,
0.4281362935786357,0.8528212915601023,10,0.06629200143163153,0.79697265625,
0.411341593164922,0.8590952685421995,11,0.07806341271990463,0.806640625,
0.4144334992027039,0.8585078324503301,12,0.09032596694187611,0.78505859375,
0.41019409696769227,0.8595588236208767,13,0.10288623677036207,0.80322265625,
0.41103386909455597,0.8605179029047642,14,0.1155460987656898,0.80185546875,
0.4157957945714521,0.8566176470588235,15,0.12810585853923956,0.8244140625,
0.41448676502308274,0.8584598786080889,16,0.1403674006968535,0.75986328125,
0.4137889731799245,0.8596946930946292,17,0.15213731387546917,0.78046875,
0.4126105751756512,0.8584718670686493,18,0.1632299415792118,0.797265625,
0.4095512271460975,0.8589753836317136,19,0.17347031069160493,0.7068359375,
0.4052590885201988,0.8612212276519717,20,0.1826968914700737,0.7970703125,
0.40984171979567585,0.8587116368896212,21,0.1907641454870834,0.81669921875,
0.40578582337902636,0.8619804987517159,22,0.19754482132714773,0.7603515625,
0.4028706742674493,0.8626998082146315,23,0.20293196182779458,0.75107421875,
0.40531775058078034,0.862971547314578,24,0.20684059120263043,0.755859375,
0.39736799381273175,0.8653572570637363,25,0.2092090554341284,0.79248046875,
0.40212431248953884,0.8635350064853268,26,0.20999999939746639,0.7568359375,
0.3983940073596242,0.8635190217696187,27,0.20990742588328895,0.794140625,
0.4008899029639676,0.8637188299537619,28,0.20963080983315208,0.79375,
0.39125064708997526,0.8669157609000535,29,0.20917063652560253,0.65458984375,
0.3922194534402979,0.8670436381683935,30,0.20852771326098962,0.72021484375,0.72021484375
0.3895251145753104,0.8697090793753524,31,0.2077031679451863,0.80263671875,
0.38216420432643206,0.8699528452990305,32,0.20669844711085889,0.77529296875,
0.38733133159177685,0.8696171674886932,33,0.2055153133797572,0.80517578125,
0.38493923892450455,0.8683064258312021,34,0.20415584237047713,0.75390625,
0.38088832223964164,0.8705962275909951,35,0.20262241905712033,0.8353515625,
0.3782136311463993,0.86992886837791,36,0.20091773358523915,0.84912109375,
0.3766328755318356,0.8718110614115625,37,0.19904477655240732,0.800390625,
0.37918642811153247,0.8705322890330458,38,0.19700683376169545,0.7939453125,
0.376298730635582,0.871539322311616,39,0.1948074804572561,0.73232421875,
0.3796848706958239,0.8714474105773984,40,0.19245057505213053,0.7666015625,
0.371652650253852,0.8719789003167311,41,0.18994025235928116,0.76875,
0.3722014386788049,0.8742167519791352,42,0.18728091633772462,0.694921875,
0.3666205770905365,0.8762148338205674,43,0.18447723236649122,0.70595703125,
0.37256711778585866,0.8746922953659312,44,0.18153411905996467,0.8123046875,
0.3634309782396497,0.8770979859335039,45,0.17845673963896125,0.84912109375,
0.36400612258850157,0.8757352941786237,46,0.17525049287268593,0.7814453125,
0.35879577543881847,0.8771019821886517,47,0.1719210036074568,0.83369140625,
0.36452849167387197,0.8745444374316184,48,0.168474112898813,0.83310546875,
0.35329099940826825,0.8786924553039434,49,0.164915867764319,0.83759765625,
0.355331393649511,0.8785685741383097,50,0.16125251057504036,0.76103515625,
0.35361545203286976,0.8798793159482424,51,0.15749046810430434,0.81474609375,
0.3494444228422916,0.8818734015345269,52,0.15363634025295514,0.82958984375,
0.34633371428303095,0.8831721547314578,53,0.14969688847088547,0.82724609375,
0.3436470364823061,0.8828524616368286,54,0.1456790238951559,0.83388671875,
0.34477959131188407,0.8826886189868078,55,0.14158979522551168,0.828515625,
0.3377304628605733,0.8838275256364242,56,0.1374363763585687,0.8251953125,
0.33566559847358546,0.8853101023017903,57,0.13322605380236074,0.80302734375,
0.3336266239204675,0.8876958120509487,58,0.12896621389332866,0.81220703125,
0.32773811676922965,0.8886109335953013,59,0.12466432983817616,0.8498046875,
0.3211285455147629,0.8907728580867543,60,0.12032794860332605,0.81474609375,0.81474609375
0.3275958230275937,0.890437180276417,61,0.11596467767497647,0.84482421875,
0.31772436811338606,0.8924552429362637,62,0.11158217171298523,0.85927734375,
0.3159730341428381,0.8935102302095165,63,0.1071881191219951,0.83935546875,
0.3123254441772885,0.8934263108331529,64,0.10279022856335986,0.82294921875,
0.30611921484817933,0.8968710038058288,65,0.09839621543153261,0.76630859375,
0.30261011959036904,0.89795396425535,66,0.09401378831864224,0.85283203125,
0.29265677086685016,0.9012188300147386,67,0.08965063549100347,0.8607421875,
0.2916773717345484,0.901550511569928,68,0.08531441140128533,0.83583984375,
0.2827412181764917,0.9035206202350919,69,0.08101272325999997,0.82890625,
0.27790631468186294,0.9058583759895676,70,0.07675311768987074,0.87392578125,
0.2787101057255664,0.9053868287054779,71,0.07254306748649127,0.8771484375,
0.26898755236050054,0.9084918479175519,72,0.068389958508503,0.83232421875,
0.26365070178380706,0.9104339834064474,73,0.0643010767202892,0.8533203125,
0.2505918512754428,0.9142423273657289,74,0.06028359540991781,0.8857421875,
0.24478293829561804,0.9149776215443526,75,0.056344562604756517,0.86552734375,
0.24422338393414417,0.9165361253806698,76,0.052490888706837914,0.87255859375,
0.22681686769970846,0.9229579604495212,77,0.048729334369666186,0.88076171875,
0.22330160345643987,0.9235453963889491,78,0.04506649863773337,0.875390625,
0.21008479092127222,0.9294277493606138,79,0.04150880736955337,0.85986328125,
0.19794177309707608,0.9321331522044014,80,0.03806250196452207,0.89765625,
0.18683711586096097,0.9348705243271636,81,0.0347336284133824,0.85966796875,
0.18138815510227246,0.9377437660761196,82,0.03152802669150188,0.904296875,
0.1627308523277645,0.9445492327975495,83,0.02845132051357146,0.89345703125,
0.1558351052253295,0.9471027812994349,84,0.025508907467699023,0.90625,
0.13473087497760572,0.9547594310072682,85,0.022705949546205743,0.9076171875,
0.12650265351242726,0.9574408567774936,86,0.02004736408973734,0.9083984375,
0.11117239083494525,0.9628396740045084,87,0.01753781516057789,0.918359375,
0.09553669366385321,0.9672953965109022,88,0.01518170536029967,0.925,
0.08198469286055668,0.9719948849409742,89,0.01298316810610378,0.92685546875,
0.06559302357008771,0.9778692455547849,90,0.010946060379402076,0.92763671875,0.92763671875
0.052134814524494325,0.9825647378821507,91,0.009073955959361057,0.93203125,0.93203125
0.041038767857443724,0.9864769821886517,92,0.007370139153278817,0.9404296875,0.9404296875
0.028917502041410685,0.9908687659846548,93,0.005837599034794107,0.9412109375,0.9412109375
0.020071180117533297,0.9942535166545292,94,0.004479024200035327,0.94443359375,0.94443359375
0.014234870400987185,0.9960637787723785,95,0.0032967980509094903,0.94443359375,0.94443359375
0.010346567430331008,0.9972626278772379,96,0.0022929946138053334,0.9462890625,0.9462890625
0.008514809467451041,0.9980818414322251,97,0.0014693749010462212,0.94619140625,0.94619140625
0.007986426636602853,0.9981497762453221,98,0.0008273838214761856,0.94609375,0.94609375
0.007292678092589692,0.9983415920716112,99,0.00036814764559882704,0.94775390625,0.94775390625
0.007159149525818103,0.9985214194373402,100,9.247202971613995e-05,0.9470703125,0.9470703125
